cabin,"cabin(n.)小屋、客艙
(無明顯詞性變化)
log cabin 小木屋
first-class cabin 頭等艙
They stayed in a remote mountain cabin.
(他們住在偏遠的山區小木屋裡。)
The flight attendant walked through the cabin.
(空服員走過客艙。)"
cable,"cable(n./v.)電纜、有線電視；發電報
(無明顯詞性變化)
cable TV 有線電視
optical cable 光纜
The workers are laying new cables underground.
(工人們正在地下鋪設新的電纜。)
He cabled the news to his family.
(他把這個消息發電報告訴了家人。)"
cafeteria,"cafeteria(n.)自助餐廳
(無明顯詞性變化)
school cafeteria 學校食堂
staff cafeteria 員工餐廳
Let's meet in the cafeteria for lunch.
(我們午餐在自助餐廳見面吧。)
The cafeteria offers a variety of healthy choices.
(這家餐廳提供多種健康的選擇。)"
campus,"campus(n.)校園
(無明顯詞性變化)
on campus 在校園內
off campus 在校外
The university has a very large and beautiful campus.
(這所大學有一個非常大且美麗的校園。)
Many students live on campus in dormitories.
(許多學生住在校園內的宿舍裡。)"
canyon,"canyon(n.)峽谷
(無明顯詞性變化)
deep canyon 深谷
Grand Canyon 大峽谷
The river flows through the bottom of the canyon.
(河流流經峽谷的底部。)
We hiked down into the canyon yesterday.
(我們昨天徒步走進了峽谷。)"
capable,"capable(adj.)有能力的
capability(n.)能力
capacity(n.)容量、能力
be capable of 能夠...
capable leader 稱職的領導者
She is a very capable woman who can handle any task.
(她是一位非常有能力的女性，能處理任何任務。)
I'm sure he is capable of winning the match.
(我確定他有能力贏得這場比賽。)"
captain,"captain(n./v.)隊長、船長；率領
(無明顯詞性變化)
team captain 隊長
ship's captain 船長
The captain told the crew to prepare for departure.
(船長要求船員準備出發。)
He captained the national football team for five years.
(他擔任國家足球隊隊長五年。)"
capture,"capture(v./n.)捕獲、奪取
(無明顯詞性變化)
capture a photo 捕捉畫面/拍照
capture attention 吸引注意
The police managed to capture the thief.
(警察設法抓住了那個小偷。)
The beauty of the sunset was captured in his painting.
(日落的美景被捕捉在他的畫作中。)"
career,"career(n.)職業、生涯
(無明顯詞性變化)
career path 職涯路徑
pursue a career 追求事業
She is planning a career in teaching.
(她正計畫從事教學事業。)
He had a long career in the military.
(他在軍中度過了漫長的生涯。)"
carpenter,"carpenter(n.)木匠
carpentry(n.)木工手藝
master carpenter 木工大師
carpenter's tools 木匠工具
The carpenter made a beautiful table from oak.
(木匠用橡木做了一張漂亮的桌子。)
He worked as a carpenter for many years.
(他當了多年的木匠。)"
carpet,"carpet(n./v.)地毯；鋪地毯
(無明顯詞性變化)
red carpet 紅地毯
wall-to-wall carpet 滿鋪地毯
The living room floor is covered with a thick carpet.
(客廳地板舖著厚厚的地毯。)
In autumn, the ground is carpeted with fallen leaves.
(秋天時，地面舖滿了落葉。)"
carriage,"carriage(n.)馬車、客車車廂
carry(v.)運送
horse-drawn carriage 馬車
railway carriage 火車車廂
The princess arrived at the palace in a golden carriage.
(公主坐著金色馬車抵達皇宮。)
We found a seat in the second carriage of the train.
(我們在火車的第二節車廂找到了座位。)"
cart,"cart(n./v.)手推車；運送
(無明顯詞性變化)
shopping cart 購物車
golf cart 高爾夫球車
He pushed the cart through the supermarket aisles.
(他推著購物車穿過超市走道。)
The goods were carted to the market every morning.
(貨物每天早上被運送到市場。)"
cast,"cast(v./n.)投擲、演員陣容
(無明顯詞性變化)
cast a spell 施展咒語
cast a vote 投票
The entire cast performed brilliantly on opening night.
(全體演員在首演之夜表現精彩。)
He cast a stone into the lake.
(他向湖中投了一塊石頭。)"
casual,"casual(adj.)偶然的、非正式的
casually(adv.)隨便地
casual clothes 便服
casual meeting 偶然的會面
Friday is a day for casual dress at the office.
(週五是辦公室穿便裝的日子。)
They had a casual conversation about the weather.
(他們隨意聊了聊關於天氣的話題。)"
cattle,"cattle(n.)牛群
(無明顯詞性變化)
raise cattle 養牛
herd of cattle 牛群
The farmer keeps a large herd of cattle on his ranch.
(農夫在他的牧場上養了一大群牛。)
Cattle are grazing peacefully in the field.
(牛群正在田野裡安靜地吃草。)"
cave,"cave(n./v.)洞穴；塌落
caveman(n.)穴居人
dark cave 黑暗的洞穴
cave in 塌陷
The explorers discovered ancient paintings inside the cave.
(探險家在洞穴內發現了古代繪畫。)
The roof of the old tunnel began to cave in.
(舊隧道的頂部開始塌陷。)"
champion,"champion(n.)冠軍
championship(n.)冠軍賽
world champion 世界冠軍
defending champion 衛冕冠軍
He is the current world chess champion.
(他是目前的西洋棋世界冠軍。)
She has been a champion of human rights for years.
(多年來她一直是人權的擁護者。)"
charm,"charm(n./v.)魅力、符咒；使著迷
charming(adj.)迷人的
lucky charm 護身符/幸運物
personal charm 個人魅力
The small village has a lot of charm.
(這個小村莊非常有魅力。)
Everyone was charmed by her beautiful voice.
(每個人都被她優美的歌聲迷住了。)"
chat,"chat(n./v.)聊天
chatter(v./n.)嘮叨
online chat 線上聊天
have a chat 聊聊天
I had a long chat with my friend on the phone.
(我和朋友在電話裡聊了很久。)
They were chatting about their holiday plans.
(他們正在聊天談論假期計畫。)"
cheek,"cheek(n.)臉頰
cheeky(adj.)厚臉皮的
rosy cheeks 紅潤的臉頰
kiss on the cheek 親吻臉頰
She gave the baby a gentle kiss on the cheek.
(她在寶寶的臉頰上輕輕親了一下。)
The little girl's cheeks turned red from the cold.
(小女孩的臉頰因為寒冷而變紅了。)"
cheerful,"cheerful(adj.)興高采烈的
cheer(v./n.)歡呼
cheerfully(adv.)愉快地
cheerful smile 開朗的微笑
stay cheerful 保持樂觀
Despite the problems, he remained cheerful.
(儘管有問題，他仍然保持樂觀。)
She greeted us with a cheerful 'Good morning!'.
(她愉快地跟我們打招呼說「早安！」。)"
cherry,"cherry(n./adj.)櫻桃
(無明顯詞性變化)
cherry blossom 櫻花
cherry pie 櫻桃派
Japanese people enjoy watching cherry blossoms in spring.
(日本人喜歡在春天賞櫻。)
She put a red cherry on top of the cake.
(她在蛋糕上面放了一顆紅櫻桃。)"
chest,"chest(n.)胸部、箱子
(無明顯詞性變化)
chest pain 胸痛
treasure chest 寶箱
He was breathing hard and his chest felt tight.
(他呼吸急促，感到胸口發緊。)
The pirate opened the wooden chest to find the gold.
(海盜打開木箱尋找黃金。)"
chill,"chill(n./v./adj.)寒冷；使感冒
chilly(adj.)寒冷的
catch a chill 感冒/受風寒
chill out 冷靜/放鬆
A sudden chill in the air made me shiver.
(空氣中突然的寒意讓我顫抖。)
Put the wine in the fridge to chill.
(把酒放進冰箱冷卻。)"
chilly,"chilly(adj.)寒冷的
chill(n./v.)寒冷；冷卻
chilly morning 寒冷的早晨
feel chilly 感到寒冷
It's a bit chilly outside, so wear a coat.
(外面有點冷，所以穿件外套。)
I felt chilly after staying in the rain.
(淋雨後我覺得很冷。)"
chimney,"chimney(n.)煙囪
(無明顯詞性變化)
brick chimney 磚砌煙囪
chimney sweep 煙囪工
Smoke was rising from the house's chimney.
(房子煙囪裡升起了煙。)
Santa Claus is said to come down the chimney.
(據說聖誕老人會從煙囪下來。)"
chin,"chin(n.)下巴
(無明顯詞性變化)
double chin 雙下巴
rest one's chin on 手托著下巴
He rested his chin on his hand and thought.
(他手托著下巴在思考。)
She has a small scar on her chin.
(她的下巴上有一個小疤痕。)"
chip,"chip(n./v.)碎片、積體電路；削下
(無明顯詞性變化)
computer chip 電腦晶片
potato chips 洋芋片
New computer chips are becoming more powerful.
(新的電腦晶片正變得越來越強大。)
I chipped a tooth while eating a hard candy.
(我吃硬糖時崩掉了一顆牙。)"
chop,"chop(n./v.)砍、排骨；切碎
chopstick(n.)筷子
pork chop 豬排
chop down a tree 砍倒樹木
Can you help me chop the vegetables for the soup?
(你能幫我切煮湯用的蔬菜嗎？)
He used an axe to chop wood for the fire.
(他用斧頭劈柴生火。)"
cigarette,"cigarette(n.)香菸
cigar(n.)雪茄
light a cigarette 點燃香菸
cigarette butt 菸蒂
Smoking cigarettes is harmful to your health.
(抽菸有害健康。)
He threw his cigarette butt on the ground.
(他把菸蒂丟在地上。)"
cinema,"cinema(n.)電影院
(無明顯詞性變化)
go to the cinema 去看電影
cinema ticket 電影票
Is there a cinema near here?
(這附近有電影院嗎？)
We often go to the cinema on weekends.
(我們週末經常去電影院看電影。)"
circus,"circus(n.)馬戲團
(無明顯詞性變化)
circus performance 馬戲表演
circus tent 馬戲團帳篷
The circus performers included acrobats and clowns.
(馬戲團的表演者包括雜技演員和小丑。)
Children were excited to see the animals at the circus.
(孩子們在馬戲團看到動物很興奮。)"
citizen,"citizen(n.)公民
citizenship(n.)公民權
senior citizen 銀髮族/高齡者
good citizen 好公民
He became a US citizen last year.
(他去年成為了美國公民。)
Every citizen has the right to vote.
(每個公民都有投票權。)"
civil,"civil(adj.)公民的、國內的
civilize(v.)使文明
civilian(n.)平民
civil rights 民權
civil war 內戰
The country was divided by a long civil war.
(這個國家被一場漫長的內戰分裂了。)
They are fighting for their basic civil liberties.
(他們正在為基本的公民自由而戰。)"
clay,"clay(n.)黏土
(無明顯詞性變化)
clay pot 陶罐
modeling clay 塑型黏土
The children are making animals out of clay.
(孩子們正在用黏土做動物。)
This soil contains a lot of clay.
(這種土壤含有大量黏土。)"
cleaner,"cleaner(n.)清潔工、清潔劑
clean(adj./v.)乾淨的；清理
vacuum cleaner 吸塵器
dry cleaner 乾洗店
She works as an office cleaner at night.
(她在晚上擔任辦公室清潔工。)
Use a window cleaner to make the glass shine.
(使用擦窗劑讓玻璃發亮。)"
client,"client(n.)客戶
(無明顯詞性變化)
legal client 法律客戶
regular client 常客
The lawyer met with his client to discuss the case.
(律師會見了他的客戶以討論案情。)
We strive to provide the best service for our clients.
(我們努力為客戶提供最好的服務。)"
clinic,"clinic(n.)診所
clinical(adj.)臨床的
dental clinic 牙科診所
health clinic 醫療診所
He went to the clinic to have his eyes checked.
(他去診所檢查眼睛。)
The clinic is open from 9 a.m. to 5 p.m.
(診所從上午9點到下午5點營業。)"
clip,"clip(n./v.)夾子、片段；修剪
(無明顯詞性變化)
paper clip 迴紋針
video clip 影片片段
I used a clip to keep the papers together.
(我用一個夾子把文件夾在一起。)
She clipped the coupons from the newspaper.
(她從報紙上剪下了優惠券。)"
closet,"closet(n.)衣櫥
(無明顯詞性變化)
walk-in closet 更衣間
closet space 衣櫥空間
He hung his shirts in the closet.
(他把襯衫掛在衣櫥裡。)
Our apartment has very little closet space.
(我們的公寓衣櫥空間非常小。)"
clothe,"clothe(v.)給...衣服穿
clothes(n.)衣服
clothing(n.)衣物
clothe oneself 穿衣
be clothed in 穿著...
She struggled to feed and clothe her children.
(她努力供養孩子並給他們衣服穿。)
The mountains were clothed in thick mist.
(山巒籠罩在濃霧之中。)"
clown,"clown(n./v.)小丑；扮小丑
(無明顯詞性變化)
circus clown 馬戲團小丑
clown around 胡鬧
The clown performed tricks to make the kids laugh.
(小丑表演戲法逗孩子們發笑。)
Stop clowning around and get to work.
(別胡鬧了，開始工作吧。)"
clue,"clue(n.)線索
(無明顯詞性變化)
have no clue 毫無頭緒
important clue 重要線索
The detective found a clue that helped solve the crime.
(偵探發現了一條有助於破案的線索。)
I have no clue where I left my keys.
(我完全不知道我把鑰匙放在哪裡了。)"
coach,"coach(n./v.)教練、長途巴士；訓練
(無明顯詞性變化)
football coach 足球教練
coach a team 訓練球隊
Our coach was very happy with our performance.
(我們的教練對我們的表現感到非常高興。)
They traveled across Europe by coach.
(他們搭乘長途巴士穿越歐洲。)"
cock,"cock(n.)公雞、龍頭
(無明顯詞性變化)
weather cock 風向雞
stop cock 止水閥
The cock crowed at dawn to wake up the farm.
(公雞在黎明啼叫喚醒農場。)
She turned the cock to stop the flow of water.
(她轉動閥門以停止水流。)"
cocktail,"cocktail(n.)雞尾酒
(無明顯詞性變化)
cocktail party 雞尾酒會
fruit cocktail 水果雞尾酒
They were served cocktails before dinner.
(餐前為他們提供了雞尾酒。)
Would you like a shrimp cocktail as a starter?
(你要一份鮮蝦盅當開胃菜嗎？)"
coconut,"coconut(n.)椰子
(無明顯詞性變化)
coconut oil 椰子油
coconut milk 椰奶
Coconuts were falling from the palm trees.
(椰子正從棕櫚樹上掉下來。)
She used coconut milk to make the curry.
(她用椰奶來煮咖哩。)"
collar,"collar(n.)衣領
(無明顯詞性變化)
shirt collar 襯衫衣領
dog collar 狗項圈
He adjusted his collar before the interview.
(面試前他調整了一下衣領。)
The cat has a bell on its collar.
(那隻貓的項圈上有個鈴鐺。)"
collection,"collection(n.)收集、收藏品
collect(v.)收集
collector(n.)收藏家
stamp collection 集郵
data collection 數據收集
He has a large collection of rare books.
(他收藏了大量的稀有書籍。)
The rubbish collection is on Tuesdays.
(垃圾清運在週二。)"
colony,"colony(n.)殖民地、聚落
colonial(adj.)殖民的
ant colony 蟻群/蟻穴
former colony 以前的殖民地
Many African nations were once colonies of Europe.
(許多非洲國家曾是歐洲的殖民地。)
A colony of seals lives on this island.
(這座島上住著一群海豹。)"
colorful,"colorful(adj.)五彩繽紛的
color(n./v.)顏色；著色
colorful flowers 繽紛的花朵
colorful life 多采多姿的生活
The garden was filled with colorful flowers.
(花園裡開滿了五彩繽紛的花。)
He told us many colorful stories about his travels.
(他告訴我們許多關於他旅行的生動故事。)"
column,"column(n.)圓柱、專欄
columnist(n.)專欄作家
newspaper column 報紙專欄
marble column 大理石柱
She writes a weekly column for the local newspaper.
(她為當地報紙寫每週專欄。)
The temple is supported by many marble columns.
(這座廟宇由許多大理石柱支撐。)"
comfort,"comfort(n./v.)安慰、舒適
comfortable(adj.)舒適的
in comfort 舒適地
seek comfort 尋求安慰
She tried to comfort the crying child.
(她試圖安慰那個哭泣的孩子。)
He enjoys the comfort of his own home.
(他享受自己家中的舒適。)"
comma,"comma(n.)逗號
(無明顯詞性變化)
inverted commas 引號
separate with a comma 用逗號隔開
You should put a comma after the introductory phrase.
(你應該在引導短語後加上逗號。)
Items in a list are separated by commas.
(清單中的項目由逗號隔開。)"
committee,"committee(n.)委員會
(無明顯詞性變化)
organizing committee 籌備委員會
steering committee 指導委員會
The committee will meet next week to discuss the budget.
(委員會下週將開會討論預算。)
He was appointed to the school's sports committee.
(他被任命為學校體育委員會的成員。)"
communicate,"communicate(v.)溝通、傳達
communication(n.)溝通
communicative(adj.)愛說話的/溝通的
communicate with 與...溝通
effectively communicate 有效溝通
They use sign language to communicate with each other.
(他們使用手語互相溝通。)
It's important to communicate your ideas clearly.
(清楚地傳達你的想法很重要。)"
comparison,"comparison(n.)比較
compare(v.)比較
comparable(adj.)可比較的
in comparison with 與...相比
make a comparison 進行比較
There is no comparison between the two products.
(這兩款產品之間沒有可比性。)
In comparison with last year, sales have increased.
(與去年相比，銷售額有所增加。)"
compete,"compete(v.)競爭
competition(n.)競爭
competitive(adj.)競爭激烈的
competitor(n.)競爭者
compete for 為...競爭
compete with 與...競爭
Athletes from all over the world compete in the Olympics.
(來自世界各地的運動員在奧運會上競爭。)
Our company must compete with foreign firms.
(我們公司必須與外國公司競爭。)"
complain,"complain(v.)抱怨
complaint(n.)抱怨
complain about 抱怨...
complain of 訴說(病痛)
He complained about the poor service in the restaurant.
(他抱怨這家餐廳服務差。)
She is always complaining of a headache.
(她總是訴說頭痛。)"
complaint,"complaint(n.)抱怨、投訴
complain(v.)抱怨
make a complaint 提出投訴
file a complaint 提交訴狀/投訴
We received many complaints about the noise.
(我們收到了許多關於噪音的投訴。)
I wish to make a formal complaint about the product.
(我想就該產品提出正式投訴。)"
concert,"concert(n.)音樂會
(無明顯詞性變化)
live concert 現場音樂會
concert hall 音樂廳
The band will perform a concert in Taipei tonight.
(該樂隊今晚將在台北舉辦音樂會。)
I've bought two tickets for the rock concert.
(我買了兩張搖滾音樂會的票。)"
conclusion,"conclusion(n.)結論
conclude(v.)得出結論/結束
come to a conclusion 得出結論
in conclusion 總之/最後
What conclusion did you reach after the meeting?
(會議結束後你得出了什麼結論？)
In conclusion, I would like to thank you all for coming.
(總之，我要感謝大家的到來。)"
cone,"cone(n.)圓錐體、甜筒
conical(adj.)圓錐形的
ice cream cone 冰淇淋甜筒
traffic cone 交通錐
He bought an ice cream cone on a hot summer day.
(他在炎熱的夏天買了一個冰淇淋甜筒。)
Traffic cones were used to block off the road.
(交通錐被用來封鎖道路。)"
confirm,"confirm(v.)確認
confirmation(n.)確認
confirm a reservation 確認預訂
confirm the news 證實消息
Please call to confirm your appointment.
(請打電話確認您的預約。)
The hotel confirmed our booking by email.
(酒店透過電子郵件確認了我們的預訂。)"
confuse,"confuse(v.)使困惑
confusion(n.)困惑
confusing(adj.)令人困惑的
confused(adj.)感到困惑的
be confused by 被...困惑
confuse A with B 把A與B混淆
I always confuse these two similar words.
(我總是混淆這兩個相似的單字。)
The complicated instructions confused me.
(複雜的說明讓我感到困惑。)"
connect,"connect(v.)連接
connection(n.)連接/關係
connect to 連接到...
be connected with 與...有關
Can you help me connect my computer to the internet?
(你能幫我把電腦連上網路嗎？)
This bridge connects the two islands.
(這座橋連接了這兩座島。)"
conscious,"conscious(adj.)有意識的
consciousness(n.)意識
be conscious of 意識到...
self-conscious 侷促不安的/自覺的
She was conscious of someone following her.
(她意識到有人跟著她。)
He made a conscious decision to stop smoking.
(他下定決心戒菸。)"
considerable,"considerable(adj.)相當大的、值得考慮的
considerably(adv.)相當地
consider(v.)考慮
considerable amount 相當大的量
considerable influence 相當大的影響力
The project will take a considerable amount of time.
(這個項目將花費相當長的時間。)
He has considerable experience in marketing.
(他在行銷方面有相當豐富的經驗。)"
constant,"constant(adj./n.)不斷的；恆數
constantly(adv.)不斷地
constant noise 持續的噪音
constant speed 恆定速度
He is in constant pain after the accident.
(事故發生後他一直感到疼痛。)
The baby needs constant attention.
(寶寶需要不斷的照料。)"
continent,"continent(n.)大陸、洲
continental(adj.)大陸的
the seven continents 七大洲
African continent 非洲大陸
Asia is the largest continent in the world.
(亞洲是世界上最大的洲。)
Antarctica is an icy continent.
(南極洲是一個冰封的大陸。)"
controller,"controller(n.)控制器、管理者
control(v./n.)控制
game controller 遊戲控制器
air traffic controller 飛航管制員
The game controller is broken, so I can't play.
(遊戲控制器壞了，所以我不能玩。)
He works as a financial controller in the company.
(他在公司擔任財務主管。)"
cooker,"cooker(n.)炊具
cook(v./n.)烹飪；廚師
rice cooker 電子鍋
gas cooker 瓦斯爐
She put the rice in the rice cooker.
(她把米放進了電子鍋。)
We need to buy a new electric cooker.
(我們需要買一台新的電爐。)"
costly,"costly(adj.)昂貴的
cost(n./v.)成本；花費
costly mistake 代價高昂的錯誤
costly item 昂貴的品項
The war was very costly in terms of human lives.
(就人命而言，這場戰爭的代價非常高。)
Buying a luxury car can be very costly.
(買一輛豪華車可能非常昂貴。)"
cotton,"cotton(n.)棉花
(無明顯詞性變化)
cotton candy 棉花糖
cotton clothes 棉織品/棉衣
This shirt is made of 100% pure cotton.
(這件襯衫是由100%純棉製成的。)
Cotton is a major crop in this region.
(棉花是這個地區的主要農作物。)"
cough,"cough(n./v.)咳嗽
(無明顯詞性變化)
cough medicine 止咳藥
bad cough 嚴重的咳嗽
He has a bad cough and a fever.
(他咳嗽得很厲害而且發燒了。)
The smoke made me cough.
(煙味讓我咳嗽。)"
countable,"countable(adj.)可數的
count(v.)數數
uncountable(adj.)不可數的
countable noun 可數名詞
'Apple' is a countable noun.
(「蘋果」是一個可數名詞。)
In English grammar, some nouns are not countable.
(在英文語法中，有些名詞是不可數的。)"
county,"county(n.)縣、郡
(無明顯詞性變化)
county government 縣政府
Orange County 橘郡
Yilan is a beautiful county in Taiwan.
(宜蘭是台灣一個美麗的縣。)
He is running for a position in the county office.
(他正在競選縣政府的一個職位。)"
crab,"crab(n.)螃蟹
(無明顯詞性變化)
crab meat 蟹肉
catch a crab 抓螃蟹
We went to the beach to catch crabs.
(我們去海邊抓螃蟹。)
Do you like to eat steamed crabs?
(你喜歡吃清蒸螃蟹嗎？)"
cradle,"cradle(n./v.)搖籃；撫育
(無明顯詞性變化)
from the cradle 從小/從搖籃時期
cradle of civilization 文明發祥地
The mother rocked the baby in the cradle.
(母親在搖籃裡搖晃著寶寶。)
Ancient Greece is often called the cradle of Western culture.
(古希臘常被稱為西方文化的發源地。)"
crane,"crane(n./v.)鶴、起重機；伸長(脖子)
(無明顯詞性變化)
paper crane 紙鶴
construction crane 建築起重機
They used a huge crane to lift the heavy machine.
(他們用一台巨大的起重機吊起沉重的機器。)
He craned his neck to get a better view of the stage.
(他伸長脖子以便更清楚地看到舞台。)"
crash,"crash(n./v.)撞擊、墜毀
(無明顯詞性變化)
car crash 車禍
stock market crash 股市大崩盤
The plane crashed into the mountains shortly after takeoff.
(飛機起飛後不久就墜毀在山區。)
My computer crashed and I lost all my data.
(我的電腦當機了，所有的資料都丟失了。)"
crawl,"crawl(v./n.)爬行
(無明顯詞性變化)
crawl into bed 爬上床/鑽進被窩
learn to crawl 學習爬行
The baby is just starting to crawl.
(寶寶才剛開始學習爬行。)
Traffic was crawling along the highway.
(公路上的車流緩慢爬行。)"
creative,"creative(adj.)有創造力的
create(v.)創造
creativity(n.)創造力
creative thinking 創造性思維
creative writing 創意寫作
He is a very creative person with many unique ideas.
(他是一個非常有創意的人，有很多獨特的想法。)
The company is looking for creative solutions to the problem.
(公司正在尋求解決問題的創意方案。)"
creator,"creator(n.)創造者
create(v.)創造
creation(n.)創造物
the creator of the show 節目的創作者
original creator 原創者
Walt Disney was the creator of Mickey Mouse.
(華特·迪士尼是米老鼠的創造者。)
As a software creator, he works very hard.
(作為一名軟體開發者，他工作非常努力。)"
creature,"creature(n.)生物
create(v.)創造
strange creature 奇怪的生物
sea creature 海洋生物
The deep sea is full of mysterious creatures.
(深海充滿了神祕的生物。)
All living creatures need water to survive.
(所有生物都需要水才能生存。)"
credit,"credit(n./v.)信用、學分；相信
creditable(adj.)值得稱讚的
credit card 信用卡
on credit 賒帳/用信用貸款
I'd like to pay for these by credit card.
(我想用信用卡支付這些費用。)
Students need enough credits to graduate.
(學生需要足夠的學分才能畢業。)"
crew,"crew(n.)全體工作人員
(無明顯詞性變化)
flight crew 機組人員
film crew 電影攝製組
The captain and his crew saved everyone on the ship.
(船長和他的船員救了船上的每個人。)
A repair crew is working on the broken pipes.
(維修團隊正在修理破裂的水管。)"
cricket,"cricket(n.)蟋蟀、板球
(無明顯詞性變化)
cricket match 板球比賽
sound of crickets 蟋蟀的叫聲
I can hear the crickets chirping in the garden.
(我可以聽到花園裡蟋蟀在叫。)
Cricket is a very popular sport in England.
(板球在英國是一項非常受歡迎的運動。)"
criminal,"criminal(adj./n.)犯罪的；罪犯
crime(n.)犯罪
criminal record 犯罪紀錄
criminal case 刑事案件
The police caught the criminal after a long chase.
(警察在長時間追捕後抓住了罪犯。)
He has a criminal record for theft.
(他有盜竊的犯罪紀錄。)"
crispy,"crispy(adj.)酥脆的
crisp(adj.)脆的
crispy fried chicken 脆皮炸雞
crispy bacon 脆培根
The skin of the roasted duck was very crispy.
(烤鴨的皮非常酥脆。)
I like my cookies to be sweet and crispy.
(我喜歡餅乾又甜又脆。)"
crop,"crop(n./v.)農作物；收穫
(無明顯詞性變化)
cash crop 經濟作物
crop failure 農作物歉收
Rice is the main crop in this area.
(稻米是這個地區的主要作物。)
Farmers hope for a good crop this year.
(農民希望今年有好收成。)"
crown,"crown(n./v.)皇冠；為...加冕
(無明顯詞性變化)
golden crown 金皇冠
crown prince 皇太子
The king wore a golden crown during the ceremony.
(國王在儀式上戴著金皇冠。)
She was crowned Miss Universe last night.
(她昨晚被加冕為環球小姐。)"
cruel,"cruel(adj.)殘忍的
cruelty(n.)殘忍
cruel treatment 殘酷的對待
be cruel to 對...殘忍
It's cruel to keep animals in small cages.
(把動物關在小籠子裡是很殘忍的。)
Don't be so cruel to your younger sister.
(別對你妹妹那麼殘忍。)"
cupboard,"cupboard(n.)食櫥、碗櫃
(無明顯詞性變化)
kitchen cupboard 廚房碗櫃
empty cupboard 空櫥櫃
Put the plates away in the kitchen cupboard.
(把盤子收進廚房的碗櫃裡。)
The cat was hiding in the cupboard.
(那隻貓躲在櫥櫃裡。)"